Death of a Snob,M. C. Beaton,Fiction,1996
Encyclopedia Brown and the Case of the Sleeping Dog,Donald J. Sobol,Juvenile Fiction,1999
Encyclopedia Brown and the Case of the Slippery Salamander,Donald J. Sobol,Juvenile Fiction,2000
Control Freak,Francine Pascal,Juvenile Fiction,2001
Sweet 18,Francine Pascal,Juvenile Fiction,2003
The Time Travelers,Caroline B. Cooney,Juvenile Fiction,2006
Last Wish,Francine Pascal;Kate William,Sweet Valley (Imaginary place),1999
Shadows,John Saul,Fiction,1993
The Road to Yesterday,Lucy Maud Montgomery,Juvenile Fiction,1993
Nightmare Asylum,Steve Perry,Fiction,1993
A Dark and Hungry God Arises,Stephen R. Donaldson,Fiction,1993
"Sam Walton, Made in America",Sam Walton;John Huey,Biography & Autobiography,1993
It Doesn't Take a Hero,H. Norman Schwarzkopf;Peter Petre,Biography & Autobiography,1993
The Hollow Man,Dan Simmons,Fiction,1993
The Hand of Chaos,Margaret Weis,Fiction,1993
Magician,Raymond E. Feist,Fiction,1993
A Kiss Before Dying,Kate William;Francine Pascal,Juvenile Fiction,1996
Adam's Fall,Sandra Brown,Fiction,1994
I. Asimov,Isaac Asimov,Biography & Autobiography,1995
Happily Ever After,Kate William;Francine Pascal,Juvenile Fiction,1997
Heaven's Price,Sandra Brown,Fiction,1995
Vice,Jane Feather,Fiction,1996
The Rise of Endymion,Dan Simmons,Fiction,1998
Brightness Reef,David Brin,Fiction,1996
The Martians,Kim Stanley Robinson,Fiction,2000
Shadows of the Empire,Steve Perry,Fiction,1997
Ship of Destiny,Robin Hobb,Fiction,2001
Floaters,Joseph Wambaugh,Fiction,1997
Tidings of Great Joy,Sandra Brown,Fiction,1999
Send No Flowers,Sandra Brown,Fiction,2000
The Rana Look,Sandra Brown,Fiction,2003
Sunny Chandler's Return,Sandra Brown,Fiction,2004
The Memoirs of Elizabeth Frankenstein,Theodore Roszak,Fiction,1996
Legacy of the Darksword,Margaret Weis;Tracy Hickman,Fiction,1998
The Third Victim,Lisa Gardner,Fiction,2001
Iron Fist,Aaron Allston,Fiction,1998
Fear Nothing,Dean Ray Koontz,Fiction,1998
Reave the Just and Other Tales,Stephen R. Donaldson,Fiction,2000
Dune,Brian Herbert;Kevin J. Anderson,Fiction,2002
Passage,Connie Willis,Fiction,2002
The Truelove Bride,Shana Abé,Fiction,1999
The Summer House,Jean Stone,Fiction,2000
War of the Rats,David L. Robbins,Fiction,2000
A Kiss to Remember,Teresa Medeiros,Fiction,2002
Intimate Enemies,Shana Abe,Fiction,2000
The Secret Swan,Shana Abé,Fiction,2001
A Feast for Crows,George R. R. Martin,Fiction,2006
Icebound,Dean Koontz,Fiction,2000
Intensity,Dean Ray Koontz,Fiction,2000
Death of a Blue Movie Star,Jeffery Deaver,Fiction,2000
Legacy of the Dead,Charles Todd,Fiction,2001
Watchers of Time,Charles Todd,Fiction,2002
A Fearsome Doubt,Charles Todd,Fiction,2003
Hard News,Jeffery Deaver,Fiction,2001
The Face,Dean Ray Koontz,Fiction,2003
The Taking,Dean Ray Koontz,Fiction,2005
Alone,Lisa Gardner,Fiction,2005
The Last Mermaid,Shana Abé,FICTION,2004
Echo of Eternity,Maggie Furey,Fiction,2003
Forty Signs of Rain,Kim Stanley Robinson,Fiction,2005
The Secret on Ararat,Tim F. LaHaye;Bob Phillips,Fiction,2006
A Cold Treachery,Charles Todd,Fiction,2005
Industrial Magic,Kelley Armstrong,Fiction,2004
Haunted,Kelley Armstrong,Fiction,2005
Seventy-Seven Clocks,Christopher Fowler,Fiction,2005
Beach Girls,Luanne Rice,Fiction,2004
The Smoke Thief,Shana Abe,Fiction,2006
Prince of the Blood,Raymond E. Feist,Fiction,2005
Exit Strategy,Kelley Armstrong,Fiction,2007
Velocity,Dean Ray Koontz,Fiction,2005
Forever Odd,Dean Ray Koontz,Fiction,2006
Public Secrets,Nora Roberts,Fiction,2006
Lines and Shadows,Joseph Wambaugh,True Crime,1995
The Universe in a Nutshell,Stephen W. Hawking;STEPHEN W AUTOR HAWKING,Science,2001
Social Intelligence,Daniel Goleman,Psychology,2006
"I, Robot",Isaac Asimov,Fiction,2004
Sailing from Byzantium,Colin Wells,History,2006
The Husband,Dean Ray Koontz,Fiction,2006
The Dream Thief,Shana Abé,Fiction,2006
The Devil in the White City,Erik Larson,Architecture,2004
Nights in Rodanthe,Nicholas Sparks,Divorced people,2003
The Sinner,Tess Gerritsen,Boston (Mass.),2004
The Mapmaker's Wife,Robert Whitaker,Amazon River Region,2005
Princess,Jean Sasson,English fiction,2004
The Surgeon,Tess Gerritsen,Boston (Mass.),2005
The Apprentice,Tess Gerritsen,Boston (Mass.),2005
Light,M. John Harrison,Fiction,2004
The Last of the Mohicans,James Fenimore Cooper,Fiction,2005
THE GOON SHOW,VÁRIOS AUTORES,,2005
Doctor Who,Gary Russell,Performing Arts,2006
Terry Jones' Medieval Lives,Terry Jones;Alan Ereira,History,2005
Colossians and Philemon,Robert McL Wilson,Religion,2005
Lord of the Flies,William Golding,Airplane crash survival,1954
Death of a Naturalist,Seamus Heaney,Poetry,1969
The Real Thing,Tom Stoppard,Drama,1984
"New Selected Poems of Seamus Heaney, 1966-1987",Seamus Heaney,,2002
Immortality,Milan Kundera,Czech fiction,1992
The Complete Herbal Handbook for the Dog and Cat,Juliette de Baïracli Levy,Pets,1991
The White Castle,Orhan Pamuk,Civil law,1990
Even Cowgirls Get the Blues ; My Own Private Idaho,Gus Van Sant,Hitchhiking,1993
Lawrence Durrell,Ian S. MacNiven,Biography & Autobiography,1998
The Last Temptation,Nikos Kazantzakis,Fiction,2000
Tales from Ovid,Ovid;Ted Hughes,Latin poetry,1997
View with a Grain of Sand,Wisława Szymborska,Polish poetry,1996
The New Life,Orhan Pamuk,Bus travel,1998
Tom Stoppard: Plays 5,Tom Stoppard,Drama,1999
Garden State,Rick Moody,Teenagers,2002
Beowulf,Seamus Heaney,Beowulf,1999
Letters Home,Sylvia Plath,"Authors, American",1999
The Poisonwood Bible,Barbara Kingsolver,Americans,2000
"Girl, Interrupted",James Mangold;Lisa Loomer;Anna Hamilton Phelan,Performing Arts,2000
Gilliam on Gilliam,Terry Gilliam;Ian Christie,Performing Arts,1999
The Music of Chance,Paul Auster,Gambling,2000
My Century,Günter Grass,"History, Modern",2000
Taxi Driver,Paul Schrader,Performing Arts,2000
"The Journals of Sylvia Plath, 1950-1962",Sylvia Plath,"Poets, American",2001
Laughable Loves,Milan Kundera,Czech Republic,1999
Herzog on Herzog,Paul Cronin,Performing Arts,2003
Collected Children's Stories,Sylvia Plath,"Children's poetry, American",2001
The Wars,Timothy Findley,Fiction,2001
Famous Last Words,Timothy Findley,Prisoners of war,2001
Finders Keepers,Seamus Heaney,Englisch - Geschichte - Lyrik - Aufsatzsammlung,2003
Fat Pig,Neil LaBute,Drama,2004
A Beautiful Mind,Sylvia Nasar,Mathematicians,2001
The Greek Islands,Lawrence Durrell,Biography & Autobiography,2002
Vernon God Little,D. B. C. Pierre,Black humor (Literature),2004
Finnegans Wake,James Joyce,Dreams,1975
Tales From Firozsha Baag (Ji),Rohinton Mistry,Apartment houses,2002
The Kid Stays in the Picture,Robert Evans,Motion picture actors and actresses,2004
The Moth Diaries,Rachel Klein,Boarding schools,2005
The Unbearable Lightness of Being,Milan Kundera,Adultery,2004
A Pale View of Hills,Kazuo Ishiguro,Fiction,2005
The Unconsoled,Kazuo Ishiguro,Fiction,2005
The Avignon Quintet,Lawrence Durrell,"Short stories, English",2004
City of Glass,Paul Auster;Paul Karasik;David Mazzucchelli,City and town life,2005
Breakfast of Champions,,Science fiction,1984
Medea,Robinson Jeffers,Greek drama (Tragedy),1976
Eric,Terry Pratchett,Fantasy fiction,1990
Soul Music,Terry Pratchett,Discworld (Imaginary place),1999
The Last Hero,Terry Pratchett,Discworld (Imaginary place),2001
The Man in the High Castle,Philip K. Dick,Alternative histories (Fiction),2001
Worlds,Joe Haldeman,Fiction,2002
Dark Lord of Derkholm,Diana Wynne Jones,Fantasy fiction,2003
Replay,Ken Grimwood,Fantasy,2005
Grendel,John Gardner,Beowulf,2004
The Hyperion Omnibus,Dan Simmons,Fiction,2004
A Scanner Darkly,Philip K. Dick,Detective and mystery stories,2006
Dark Visions,Stephen King;George R. R. Martin;Dan Simmons,"Horror tales, American",2000
A Sudden Wild Magic,Diana Wynne Jones,,1997
The Body,Stephen King;Robin Waterfield,Friendship in adolescence,1999
The Firm,John Grisham,Fiction,1999
Of Mice and Men,John Steinbeck;Susan Shillinglaw,Cowboys,2000
The Caves of Steel,Isaac Asimov,Fiction,1993
Banco,Henri Charrière,Biography & Autobiography,1973
A Darkness at Sethanon,Raymond E. Feist,English fiction,1987
Faerie Tale,Raymond E. Feist,Fairy tales,1989
2061,Arthur C. Clarke,Computers,1997
Mistress of the Empire,Raymond E. Feist;Janny Wurts,English fiction,1997
Servant of the Empire,Raymond E. Feist;Janny Wurts,Fantasy,1990
The Master of Whitestorm,Janny Wurts,Fantasy fiction,1992
The Curse of the Mistwraith,Janny Wurts,Fiction,2004
Magician,Raymond E. Feist,Adventure stories,1993
The witches,Roald Dahl,Juvenile Nonfiction,1997
Common Ground,Molly Bang,Juvenile Nonfiction,1997
Expository Writing,Tara McCarthy,Juvenile Nonfiction,1998
Scary stories 3,Alvin Schwartz,Folklore,1991
Descriptive Writing,Tara McCarthy,Language Arts & Disciplines,1998
Persuasive Writing,Tara McCarthy,Juvenile Nonfiction,1998
P.S. Longer Letter Later,Paula Danziger,Friendship,1999
How Much is that Guinea Pig in the Window?,Joanne Rocklin,Contests,1995
"The lion, the witch and the wardrobe",Clive Staples Lewis,Fantasy,1995
Something Fishy at Macdonald Hall,Gordon Korman,Juvenile Fiction,2000
Run,William Sleator,Detective and mystery stories,1973
Blind Flight,Hilary Milton,Blind,1982
Trapped!,Arthur Roth,Survival,1983
The Trolley Car Family,Eleanor Clymer,Family life,1987
Mrs. Piggle-Wiggle's farm,Betty MacDonald,Behavior,1987
Radio Fifth Grade,Gordon Korman,Juvenile Fiction,1991
Avalanche,Arthur Roth,Adult education,1989
Drina Dances Again,Jean Estoril,Acting,1989
Blubberina,Jahnna N. Malcolm,Ballet,1989
The Littles and the Lost Children,John Peterson,Juvenile Fiction,1991
Vampires Don't Wear Polka Dots,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,1990
Werewolves Don't Go to Summer Camp,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,1991
Koko's Kitten,Francine Patterson;Ronald H. Cohn,Juvenile Nonfiction,1987
The Stranger,Caroline B. Cooney,Horror stories.,1993
The mystery of the missing cat,Gertrude Chandler Warner,Cats,1994
These Happy Golden Years,Laura Ingalls Wilder,Adventure stories,1953
On the Banks of Plum Creek,Laura Ingalls Wilder,Family,1965
Babysitters Club,Ann M. Martin,Juvenile Fiction,1995
Mary Anne and the Little Princess,Ann M. Martin,Juvenile Fiction,1996
"Good-bye Stacey, Good-bye",Ann M. Martin,English language,1988
Angels Don't Know Karate,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,1996
The Littles and Their Amazing New Friend,John Peterson,Juvenile Fiction,1999
The Meanest Thing to Say,Bill Cosby;Varnette P. Honeywood,Juvenile Fiction,1997
The BFG,Roald Dahl,Dreams,1982
Wanted!,Caroline B. Cooney,Juvenile Fiction,1997
The Illustrated A Brief History of Time,Stephen W. Hawking,Cosmology,1996
A Brief History of Time,Stephen Hawking,Cosmology,1998
Firedrake,Richard A. Knaak,Fiction,2000
Vesco from Wall Street to Castro's Cuba,Arthur Herzog,BIOGRAPHY & AUTOBIOGRAPHY,2003
The Changeling,Zilpha Keatley Snyder,Juvenile Fiction,2004
High performance MySQL,Jeremy D. Zawodny;Derek J. Balling,Computers,2004
Hackers & Painters,Paul Graham,Computers,2004
BSD Hacks,Dru Lavigne,Computers,2004
IMovie 4 & IDVD,David Pogue,Computers,2004
Ruby Cookbook,Lucas Carlson;Leonard Richardson,Computers,2006
MySQL Cookbook,Paul DuBois,Computers,2007
CSS Cookbook,Christopher Schmitt,Computers,2006
The New Hite Report,Shere Hite,Sexual behavior surveys,2000
One Hundred Years of Solitude,Gabriel Garcia Marquez;Gregory Rabassa,Fiction,2006
The Barefoot Contessa Cookbook,Ina Garten,Cooking,1999
Execution,Larry Bossidy;Ram Charan;Charles Burck,Business & Economics,2002
Full House,Stephen Jay Gould,Science,1997
Awakening Intuition,Mona Lisa Schulz,Health & Fitness,1999
Dispatches from the Tenth Circle,Robert Siegel,Humor,2001
Theater Shoes,Noel Streatfeild,Juvenile Fiction,1994
The Princess Diaries,Meg Cabot,Juvenile Fiction,2001
Laura Ingalls Wilder Country,"William Anderson;William T Anderson, Ed.",History,1990
East of Eden,John Steinbeck,Fiction,1992
The Two Towers,John Ronald Reuel Tolkien,Fiction,1994
Farmer Giles of Ham,John Ronald Reuel Tolkien,Fiction,1999
The ring sets out,John Ronald Reuel Tolkien,"Baggins, Frodo (Fictitious character)",1994
Unweaving the Rainbow,Richard Dawkins,Science,2000
Baumgartner's Bombay,Anita Desai,Fiction,2000
The 42nd Parallel,John Dos Passos,Fiction,2000
Nineteen Nineteen,John Dos Passos,Fiction,2000
The Big Money,John Dos Passos,Fiction,2000
The Letters of J.R.R. Tolkien,John Ronald Reuel Tolkien,Biography & Autobiography,2000
J.R.R. Tolkien,Humphrey Carpenter,Biography & Autobiography,2000
The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,Philosophy,2000
Clear Light of Day,Anita Desai,Fiction,2000
The History of the Lord of the Rings,John Ronald Reuel Tolkien;Christopher Tolkien,Fiction,2000
The Return of the Shadow,John Ronald Reuel Tolkien;Christopher Tolkien,Fiction,2000
J.R.R. Tolkien,Wayne G. Hammond;Christina Scull,Art,2000
The Heart is a Lonely Hunter,Carson McCullers,Fiction,2000
Once a Wolf,Stephen R. Swinburne;Jim Brandenburg,Juvenile Nonfiction,2001
Stern Men,Elizabeth Gilbert,Fiction,2001
Colter,Rick Bass,Biography & Autobiography,2001
Chimera,John Barth,Fiction,2001
Henry Adams and the Making of America,Garry Wills;Pulitzer Prize-Winning Journalist and Historian Garry Wills,Biography & Autobiography,2005
Nixon Agonistes,Garry Wills,Biography & Autobiography,2002
The Lord of the Rings,J. R. R. Tolkien,Fiction,2001
Hear the Wind Blow,Mary Downing Hahn,Juvenile Fiction,2003
Midnight is a Place,Joan Aiken,Juvenile Fiction,2002
Silent Spring,Rachel Carson,Nature,2002
The Best American Sports Writing 2003,Glenn Stout;Buzz Bissinger,Sports & Recreation,2003
Two of Us,Peter Smith,Biography & Autobiography,2004
Queen of Scots,John Alexander Guy,History,2004
Inventing America,Garry Wills,History,2002
The Lord of the Rings,Jude Fisher,Fiction,2002
The Lord of the Rings,Brian Sibley,Performing Arts,2002
"The Hobbit, Or, There and Back Again",John Ronald Reuel Tolkien,Juvenile Fiction,2001
The Lord of the Rings,John Ronald Reuel Tolkien,Fiction,2002
The Best American Mystery Stories 2004,Nelson DeMille;Otto Penzler,Fiction,2004
Fergus and the Night-Demon,Jim Murphy,Juvenile Fiction,2006
The Fellowship of the Ring,J. R. R. Tolkien,Fiction,2003
The Hermit's Story,Rick Bass,Fiction,2003
The Lord of the Rings,Chris Smith,Literary Criticism,2003
JRR Tolkien Companion & Guide,Christina Scull;Wayne G. Hammond,Literary Criticism,2006
The Maps of Tolkien's Middle-earth,Brian Sibley,Fiction,2003
Understanding the Lord of the Rings,Neil D. Isaacs;Rose A. Zimbardo,Literary Criticism,2005
Dunk,David Lubar,Juvenile Fiction,2004
The Bake Shop Ghost,Jacqueline K. Ogburn;Marjorie Priceman,Juvenile Fiction,2005
Reefer Madness,Eric Schlosser,Business & Economics,2004
The Last Shot,Darcy Frey,Sports & Recreation,2004
Dark Star Safari,Paul Theroux,Travel,2004
The Best American Sports Writing 2006,Glenn Stout;Michael Lewis,Sports & Recreation,2006
"Since 1500, Chapters 15-30",Richard W. Bulliet,Science,2005
Trip to the North Pole,Ellen Weiss;Robert Zemeckis;William Broyles;Chris Van Allsburg,Fiction,2004
Fun Home,Alison Bechdel,Biography & Autobiography,2006
"Natural Health, Natural Medicine",Andrew Weil,Health & Fitness,2004
The Namesake,Jhumpa Lahiri,Fiction,2004
Entre Amis,Michael Oates;Larbi Oukada,Foreign Language Study,2005
The Lord of the Rings Complete Visual Companion,Jude Fisher,Fiction,2004
The Heart is a Lonely Hunter,Carson McCullers,Fiction,2000
Firefighters in the Dark,Dashka Slater;Nicoletta Ceccoli,Juvenile Fiction,2006
Tolkien And The Great War,John Garth,Biography & Autobiography,2005
The Two Towers,John Ronald Reuel Tolkien,Fiction,2004
The Lord of the Rings: The return of the king,John Ronald Reuel Tolkien,Fantasy fiction,1967
The Best American Travel Writing 2006,Tim Cahill;Jason Wilson,Travel,2006
The Best American Spiritual Writing 2006,Philip Zaleski,Literary Collections,2006
The Polar Express,Chris Van Allsburg,Juvenile Fiction,2005
Mcdougal Littell Science,James Trefil;Houghton Mifflin Company;Rita Ann Calvo;Kenneth Cutler,Juvenile Nonfiction,2005
Bury the Chains,Adam Hochschild,History,2006
The Ancestor's Tale,Richard Dawkins;Yan Wong,Science,2005
The Lord of the Rings Sketchbook,Alan Lee,Art,2005
Gossamer,Lois Lowry,Juvenile Fiction,2006
In the Lake of the Woods,Tim O'Brien,Fiction,2006
Chew on this,Eric Schlosser;Charles Wilson,Juvenile Nonfiction,2006
The Diezmo,Rick Bass,Fiction,2006
Three Nights in August,H. G. Bissinger;Buzz Bissinger,Sports & Recreation,2006
Extremely Loud and Incredibly Close,Jonathan Safran Foer,Fiction,2006
The Hungry Tide,Amitav Ghosh,Fiction,2006
King Leopold's Ghost,Adam Hochschild,History,2006
The Chosen,Jerome Karabel,Education,2006
Children of Húrin,John Ronald Reuel Tolkien,Fiction,2007
The Ideology of the Aesthetic,Terry Eagleton,Literary Criticism,1991
On Certainty,Ludwig Wittgenstein,Philosophy,1991
Western Philosophy,John G. Cottingham,Philosophy,1996
Liberals and Communitarians,Stephen Mulhall;Adam Swift,Political Science,1996
Philosophical Investigations,Ludwig Wittgenstein,Philosophy,1991
Michael W. Smith,Michael W. Smith,Music,2002
"The Mystery of the Ancient Pyramid (Cairo, Egypt)",Carole Marsh,Juvenile Fiction,2006
The Gospel According to Tolkien,Ralph C. Wood,Literary Criticism,2003
That Godless Court?,Ronald Bruce Flowers,Religion,2005
Luther and Erasmus,Ernest Gordon Rupp;Philip Saville Watson,Religion,1969
The New Spirit,Havelock Ellis,,1970
Self-made Man,Norah Vincent,Social Science,2006
Swapping Lives,Jane Green,Fiction,2005
The Roald Dahl Treasury,Roald Dahl,Juvenile Fiction,2003
Mayflower,Nathaniel Philbrick,History,2006
Special Topics in Calamity Physics,Marisha Pessl,Fiction,2006
Helen of Troy,Margaret George,Fiction,2006
Dust,Martha Grimes,Fiction,2007
The Mistress's Daughter,A. M. Homes,Biography & Autobiography,2007
Vinyl Cafe Diaries,Stuart McLean,Canada,2003
Death of a Salesman,Arthur Miller,Fiction,1967
Spycatcher,Peter Wright,Espionage,1987
The Adventures of Pippi Longstocking,Astrid Lindgren;Michael Chesworth,Juvenile Fiction,1997
Haroun and the Sea of Stories,Salman Rushdie,Fiction,1999
